__mclCluster	name	MAA	score
50.0	IL21R	0.0869565217391	0.0
50.0	IL7	0.0869565217391	0.0
50.0	IRF1	0.0869565217391	0.0
50.0	IRF2	0.0869565217391	0.0
50.0	IRF5	0.0869565217391	0.0
50.0	IRF7	0.0869565217391	0.0
50.0	KIR3DL1	0.0869565217391	0.0
50.0	MED23	0.0869565217391	0.0
50.0	OGN	0.0869565217391	0.0
75.0	ADGRE5	0.086510026045	0.0
75.0	ALS2CR12	0.086510026045	0.0
75.0	CENPV	0.086510026045	0.0
75.0	FEM1A	0.086510026045	0.0
75.0	FHIT	0.086510026045	0.128358616208
75.0	KCNQ5	0.086510026045	0.0
75.0	LCP2	0.086510026045	0.0
75.0	LCT	0.086510026045	0.0
75.0	OCLN	0.086510026045	0.0
75.0	PPM1F	0.086510026045	0.0
75.0	PTGER4	0.086510026045	0.0
75.0	RHOQ	0.086510026045	0.0
75.0	SH2D2A	0.086510026045	0.0
75.0	SRC	0.086510026045	0.272714418721
75.0	STAP2	0.086510026045	0.0
75.0	TXK	0.086510026045	0.0
75.0	ZNF658B	0.086510026045	0.0
52.0	ALDH1A2	0.085501673242	0.120271441872
52.0	CDC34	0.085501673242	0.0
52.0	EI24	0.085501673242	0.12
52.0	MYLIP	0.085501673242	0.0
52.0	NFX1	0.085501673242	0.0
52.0	POLM	0.085501673242	0.0
52.0	RNF151	0.085501673242	0.0
52.0	RNF26	0.085501673242	0.0
52.0	RNFT1	0.085501673242	0.0
52.0	TRIM10	0.085501673242	0.0
52.0	TRIM11	0.085501673242	0.0
52.0	TRIM38	0.085501673242	0.0
52.0	UBE2D1	0.085501673242	0.0
52.0	UBE2D2	0.085501673242	0.0
52.0	UBE2D3	0.085501673242	0.0
52.0	UBE2D4	0.085501673242	0.0
52.0	UBE2E1	0.085501673242	0.0
52.0	UBE2E2	0.085501673242	0.0
52.0	UBE2W	0.085501673242	0.0
52.0	UBTD1	0.085501673242	0.0
52.0	UFL1	0.085501673242	0.0
52.0	ZNFX1	0.085501673242	0.272714418721
17.0	AKR1C3	0.0853850142072	0.12
17.0	ANKRD24	0.0853850142072	0.0
17.0	ARID4B	0.0853850142072	0.0
17.0	BRMS1	0.0853850142072	0.0
17.0	CCDC106	0.0853850142072	0.0
17.0	CEP126	0.0853850142072	0.0
17.0	CETN3	0.0853850142072	0.0
17.0	CKMT2	0.0853850142072	0.0
17.0	CNKSR1	0.0853850142072	0.0
17.0	CRADD	0.0853850142072	0.0
17.0	CRCT1	0.0853850142072	0.0
17.0	DDIT4	0.0853850142072	0.272714418721
17.0	DZIP1	0.0853850142072	0.0
17.0	EPPK1	0.0853850142072	0.0
17.0	ETHE1	0.0853850142072	0.0
17.0	FAS	0.0853850142072	0.272714418721
17.0	FXR1	0.0853850142072	0.0
17.0	GC	0.0853850142072	0.272714418721
17.0	GIT1	0.0853850142072	0.0
17.0	GPC1	0.0853850142072	0.0
17.0	GSTM4	0.0853850142072	0.0
17.0	HABP4	0.0853850142072	0.0
17.0	HLA-DQA1	0.0853850142072	0.0
17.0	HSPB3	0.0853850142072	0.0
17.0	HSPBP1	0.0853850142072	0.0
17.0	KLHL20	0.0853850142072	0.0
17.0	KLK10	0.0853850142072	0.0
17.0	MAD2L1BP	0.0853850142072	0.0
17.0	MAP3K3	0.0853850142072	0.0
17.0	MPHOSPH6	0.0853850142072	0.0
17.0	MRPS12	0.0853850142072	0.0
17.0	MRPS6	0.0853850142072	0.0
17.0	NEFL	0.0853850142072	0.0
17.0	NRBP1	0.0853850142072	0.0
17.0	PAEP	0.0853850142072	0.0
17.0	PCDHA4	0.0853850142072	0.0
17.0	PLEKHA4	0.0853850142072	0.0
17.0	PPP2R5A	0.0853850142072	0.0
17.0	PPP2R5D	0.0853850142072	0.0
17.0	PQBP1	0.0853850142072	0.0
17.0	PSG9	0.0853850142072	0.0
17.0	RBM5	0.0853850142072	0.0
17.0	RFC5	0.0853850142072	0.0
17.0	RHOH	0.0853850142072	0.0
17.0	RIF1	0.0853850142072	0.0
17.0	SERPINB9	0.0853850142072	0.0
17.0	SGO2	0.0853850142072	0.0
17.0	SIK2	0.0853850142072	0.0
17.0	SUPT5H	0.0853850142072	0.0
17.0	TDGF1	0.0853850142072	0.0
17.0	TRDMT1	0.0853850142072	0.272714418721
17.0	WDR62	0.0853850142072	0.0
76.0	C1orf106	0.0847071022808	0.0
76.0	CDC42BPG	0.0847071022808	0.0
76.0	FAM117B	0.0847071022808	0.0
76.0	FAM53B	0.0847071022808	0.0
76.0	ILDR2	0.0847071022808	0.0
76.0	KIAA0930	0.0847071022808	0.0
76.0	NBPF15	0.0847071022808	0.0
76.0	PACS2	0.0847071022808	0.0
76.0	PDZD11	0.0847071022808	0.0
76.0	REEP3	0.0847071022808	0.0
76.0	REEP4	0.0847071022808	0.0
76.0	REL	0.0847071022808	0.0
76.0	SAMD4A	0.0847071022808	0.0
76.0	SFN	0.0847071022808	0.272714418721
76.0	SHROOM1	0.0847071022808	0.0
76.0	TPD52L1	0.0847071022808	0.12
76.0	WDR37	0.0847071022808	0.0
86.0	ACSL1	0.0843769675925	0.0
86.0	AGR2	0.0843769675925	0.125448700485
86.0	AOC3	0.0843769675925	0.0
86.0	ATP4A	0.0843769675925	0.0
86.0	CPD	0.0843769675925	0.0
86.0	GIF	0.0843769675925	0.0
86.0	HSD3B2	0.0843769675925	0.122724350242
86.0	KCNE2	0.0843769675925	0.0
86.0	LMAN2	0.0843769675925	0.0
86.0	MAL2	0.0843769675925	0.0
86.0	MRC1	0.0843769675925	0.0
86.0	SCAMP2	0.0843769675925	0.0
86.0	SCAMP5	0.0843769675925	0.0
86.0	SLC12A2	0.0843769675925	0.12
86.0	SLC9A7	0.0843769675925	0.0
86.0	VAMP5	0.0843769675925	0.0
24.0	BCL3	0.0839272212817	0.0
24.0	CD2	0.0839272212817	0.0
24.0	CD69	0.0839272212817	0.0
24.0	CLOCK	0.0839272212817	0.0
24.0	COPS2	0.0839272212817	0.0
24.0	CREBBP	0.0839272212817	0.120271441872
24.0	CTF1	0.0839272212817	0.0
24.0	DUSP2	0.0839272212817	0.0
24.0	EMB	0.0839272212817	0.0
24.0	EP300	0.0839272212817	0.272714418721
24.0	FBXW8	0.0839272212817	0.0
24.0	GATA3	0.0839272212817	0.0
24.0	GPBP1	0.0839272212817	0.0
24.0	HIST1H2AA	0.0839272212817	0.0
24.0	HIST1H2BA	0.0839272212817	0.0
24.0	HIST2H2AB	0.0839272212817	0.0
24.0	IFNA7	0.0839272212817	0.0
24.0	ITK	0.0839272212817	0.0
24.0	JDP2	0.0839272212817	0.0
24.0	KLF16	0.0839272212817	0.0
24.0	L3MBTL1	0.0839272212817	0.0
24.0	MAP9	0.0839272212817	0.0
24.0	MCM7	0.0839272212817	0.272714418721
24.0	MMP23B	0.0839272212817	0.0
24.0	MN1	0.0839272212817	0.0
24.0	MTF1	0.0839272212817	0.0
24.0	NPY5R	0.0839272212817	0.0
24.0	PPP1R13L	0.0839272212817	0.0
24.0	S1PR1	0.0839272212817	0.0
24.0	SATB1	0.0839272212817	0.0
24.0	SNAI1	0.0839272212817	0.0
24.0	SOX4	0.0839272212817	0.0
24.0	SPI1	0.0839272212817	0.0
24.0	TCL1A	0.0839272212817	0.0
24.0	TP53BP2	0.0839272212817	0.0
24.0	TP63	0.0839272212817	0.0
24.0	TP73	0.0839272212817	0.272714418721
24.0	TRIM24	0.0839272212817	0.0
24.0	U2AF2	0.0839272212817	0.0
24.0	UBR1	0.0839272212817	0.0
24.0	XPA	0.0839272212817	0.0
111.0	ACTG2	0.0833333333333	0.0
111.0	CBL	0.0833333333333	0.0
111.0	CD38	0.0833333333333	0.0
111.0	CDKL2	0.0833333333333	0.0
111.0	GAB1	0.0833333333333	0.0
111.0	KRT6C	0.0833333333333	0.0
111.0	KRT79	0.0833333333333	0.0
111.0	LAT2	0.0833333333333	0.0
111.0	SPRED2	0.0833333333333	0.0
111.0	STS	0.0833333333333	0.272714418721
111.0	TCN1	0.0833333333333	0.0
111.0	UBASH3B	0.0833333333333	0.0
294.0	CROCC	0.0766667081468	0.0
294.0	EZR	0.0766667081468	0.125448700485
294.0	FKBP9	0.0766667081468	0.0
294.0	GTF3C4	0.0766667081468	0.0
294.0	LIMD1	0.0766667081468	0.0
294.0	UBR7	0.0766667081468	0.0
104.0	ANXA3	0.0766047170154	0.12
104.0	CTBP2	0.0766047170154	0.151585741338
104.0	NISCH	0.0766047170154	0.0
104.0	NUDT6	0.0766047170154	0.0
104.0	PBRM1	0.0766047170154	0.0
104.0	PCMTD1	0.0766047170154	0.0
104.0	RAPGEF6	0.0766047170154	0.0
104.0	REG3A	0.0766047170154	0.0
104.0	SCHIP1	0.0766047170154	0.0
104.0	SENP6	0.0766047170154	0.0
104.0	TRHDE	0.0766047170154	0.0
104.0	ZEB2	0.0766047170154	0.0
104.0	ZNF233	0.0766047170154	0.0
320.0	CDK7	0.0764483366933	0.0
320.0	ERCC2	0.0764483366933	0.125091382221
320.0	GTF2H1	0.0764483366933	0.0
320.0	GTF2H3	0.0764483366933	0.0
320.0	GTF2H4	0.0764483366933	0.0
320.0	GTF2H5	0.0764483366933	0.0
60.0	AFP	0.0762997683623	0.0
60.0	ATG4D	0.0762997683623	0.0
60.0	CALB1	0.0762997683623	0.0
60.0	CASP3	0.0762997683623	0.0
60.0	CASP6	0.0762997683623	0.0
60.0	CASP7	0.0762997683623	0.0
60.0	CASP8	0.0762997683623	0.0
60.0	CASP9	0.0762997683623	0.122638473851
60.0	GOLGA3	0.0762997683623	0.0
60.0	MYL3	0.0762997683623	0.0
60.0	PANX1	0.0762997683623	0.0
60.0	PDE10A	0.0762997683623	0.0
60.0	PLA2G4B	0.0762997683623	0.0
60.0	SPP1	0.0762997683623	0.272714418721
60.0	STAMBP	0.0762997683623	0.0
60.0	SYF2	0.0762997683623	0.0
60.0	TNS4	0.0762997683623	0.0
60.0	TSNAX	0.0762997683623	0.0
60.0	WNK3	0.0762997683623	0.0
238.0	AGO1	0.076080460477	0.0
238.0	AVEN	0.076080460477	0.0
238.0	BCL2	0.076080460477	0.145237669885
238.0	BLID	0.076080460477	0.0
238.0	CISD2	0.076080460477	0.0
238.0	MEX3D	0.076080460477	0.0
238.0	NAF1	0.076080460477	0.0
64.0	AMMECR1	0.0757905651986	0.0
64.0	AXIN2	0.0757905651986	0.0
64.0	CARD11	0.0757905651986	0.0
64.0	CSNK1G1	0.0757905651986	0.0
64.0	DNAJC2	0.0757905651986	0.0
64.0	HERC3	0.0757905651986	0.0
64.0	HERPUD1	0.0757905651986	0.12
64.0	HFE	0.0757905651986	0.0
64.0	ID1	0.0757905651986	0.272714418721
64.0	NEDD4L	0.0757905651986	0.0
64.0	NMNAT2	0.0757905651986	0.0
64.0	PFKFB3	0.0757905651986	0.0
64.0	RAPGEF2	0.0757905651986	0.0
64.0	RBCK1	0.0757905651986	0.0
64.0	RNF5	0.0757905651986	0.0
64.0	SLC11A2	0.0757905651986	0.0
64.0	TRAF3	0.0757905651986	0.0
64.0	UBA52	0.0757905651986	0.0
64.0	UBXN6	0.0757905651986	0.0
23.0	AHCTF1	0.0757701581122	0.0
23.0	BCCIP	0.0757701581122	0.0
23.0	BCL9	0.0757701581122	0.0
23.0	CDH10	0.0757701581122	0.0
23.0	CDH12	0.0757701581122	0.0
23.0	CDH15	0.0757701581122	0.0
23.0	CDH17	0.0757701581122	0.0
23.0	CDH18	0.0757701581122	0.0
23.0	CDH6	0.0757701581122	0.0
23.0	CDH7	0.0757701581122	0.0
23.0	CDH9	0.0757701581122	0.0
23.0	CLEC4C	0.0757701581122	0.0
23.0	CTNNB1	0.0757701581122	0.202171534977
23.0	CTNND2	0.0757701581122	0.0
23.0	DOT1L	0.0757701581122	0.0
23.0	ERMN	0.0757701581122	0.0
23.0	FCER1G	0.0757701581122	0.0
23.0	FERMT2	0.0757701581122	0.120271441872
23.0	FGF20	0.0757701581122	0.0
23.0	GRIP1	0.0757701581122	0.0
23.0	HIC1	0.0757701581122	0.0
23.0	IGFBP2	0.0757701581122	0.272714418721
23.0	JRK	0.0757701581122	0.0
23.0	L3MBTL3	0.0757701581122	0.0
23.0	NEURL2	0.0757701581122	0.0
23.0	PHC2	0.0757701581122	0.0
23.0	PRPF38B	0.0757701581122	0.0
23.0	PTK7	0.0757701581122	0.0
23.0	PTN	0.0757701581122	0.272714418721
23.0	PTPRM	0.0757701581122	0.0
23.0	RAB8B	0.0757701581122	0.0
23.0	RBM39	0.0757701581122	0.0
23.0	RPL41	0.0757701581122	0.0
23.0	RUNX3	0.0757701581122	0.0
23.0	SOX1	0.0757701581122	0.0
23.0	SOX17	0.0757701581122	0.0
23.0	TACC3	0.0757701581122	0.0
23.0	TCF4	0.0757701581122	0.0
23.0	TCF7	0.0757701581122	0.0
23.0	USP33	0.0757701581122	0.0
23.0	VEZT	0.0757701581122	0.0
23.0	ZBTB33	0.0757701581122	0.0
292.0	CBR3	0.0733367897957	0.0
292.0	PAICS	0.0733367897957	0.0
292.0	PDHA1	0.0733367897957	0.12
292.0	PDK2	0.0733367897957	0.0
292.0	PPIAL4D	0.0733367897957	0.0
292.0	SGK1	0.0733367897957	0.0
293.0	CSGALNACT1	0.0733367897957	0.0
293.0	MARCH2	0.0733367897957	0.0
293.0	NAPB	0.0733367897957	0.0
293.0	STX6	0.0733367897957	0.0
293.0	VAMP3	0.0733367897957	0.0
293.0	VPS52	0.0733367897957	0.12
316.0	BDH1	0.0733367897957	0.0
316.0	FAT1	0.0733367897957	0.0
316.0	HDAC6	0.0733367897957	0.12
316.0	SLC6A3	0.0733367897957	0.0
316.0	TPPP	0.0733367897957	0.0
316.0	TUBA8	0.0733367897957	0.0
328.0	ERP44	0.0733367897957	0.12
328.0	FGFR1OP2	0.0733367897957	0.0
328.0	NUDCD1	0.0733367897957	0.0
328.0	PDCD10	0.0733367897957	0.0
328.0	PLD3	0.0733367897957	0.0
328.0	TRAF3IP3	0.0733367897957	0.0
331.0	CENPJ	0.0733367897957	0.0
331.0	CEP135	0.0733367897957	0.0
331.0	CEP152	0.0733367897957	0.12
331.0	PLK2	0.0733367897957	0.0
331.0	PLK4	0.0733367897957	0.0
331.0	STIL	0.0733367897957	0.0
332.0	HMG20B	0.0733367897957	0.0
332.0	PAX9	0.0733367897957	0.0
332.0	SSX4B	0.0733367897957	0.0
332.0	TRAF1	0.0733367897957	0.12
332.0	ZNF440	0.0733367897957	0.0
332.0	ZNF580	0.0733367897957	0.0
344.0	CD3E	0.0733367897957	0.0
344.0	EPS8	0.0733367897957	0.0
344.0	EPS8L1	0.0733367897957	0.0
344.0	EPS8L2	0.0733367897957	0.0
344.0	EPS8L3	0.0733367897957	0.12
344.0	JAK3	0.0733367897957	0.0
19.0	ACTR2	0.0723924341603	0.0
19.0	AHCY	0.0723924341603	0.0
19.0	AHCYL2	0.0723924341603	0.12
19.0	ATP5J2	0.0723924341603	0.0
19.0	BCAR3	0.0723924341603	0.0
19.0	BCL10	0.0723924341603	0.0
19.0	BPNT1	0.0723924341603	0.0
19.0	CFLAR	0.0723924341603	0.272714418721
19.0	CTAGE5	0.0723924341603	0.0
19.0	CYB5B	0.0723924341603	0.0
19.0	DCXR	0.0723924341603	0.122724350242
19.0	DUPD1	0.0723924341603	0.0
19.0	EIF1AX	0.0723924341603	0.0
19.0	ESD	0.0723924341603	0.0
19.0	ETFA	0.0723924341603	0.0
19.0	GCN1	0.0723924341603	0.0
19.0	GDI2	0.0723924341603	0.0
19.0	GOT2	0.0723924341603	0.0
19.0	GXYLT1	0.0723924341603	0.0
19.0	HIST2H2AA4	0.0723924341603	0.0
19.0	LRRC59	0.0723924341603	0.0
19.0	MEDAG	0.0723924341603	0.0
19.0	MPG	0.0723924341603	0.0
19.0	MYDGF	0.0723924341603	0.0
19.0	NAA50	0.0723924341603	0.0
19.0	NDUFAF1	0.0723924341603	0.0
19.0	NUDT11	0.0723924341603	0.0
19.0	OAT	0.0723924341603	0.0
19.0	OR10J1	0.0723924341603	0.0
19.0	PAK2	0.0723924341603	0.272714418721
19.0	PRPSAP1	0.0723924341603	0.0
19.0	PSMA3	0.0723924341603	0.0
19.0	PSPH	0.0723924341603	0.0
19.0	RHPN2	0.0723924341603	0.0
19.0	SAE1	0.0723924341603	0.0
19.0	SEC11A	0.0723924341603	0.0
19.0	SEPT9	0.0723924341603	0.0
19.0	TARSL2	0.0723924341603	0.0
19.0	TFE3	0.0723924341603	0.0
19.0	TICAM1	0.0723924341603	0.0
19.0	TIRAP	0.0723924341603	0.12
19.0	TMEM109	0.0723924341603	0.0
19.0	TNFRSF17	0.0723924341603	0.0
19.0	TRAF5	0.0723924341603	0.0
19.0	TRAF6	0.0723924341603	0.0
19.0	TRAM1	0.0723924341603	0.0
94.0	ATP1A1	0.0714285714286	0.0
94.0	HGF	0.0714285714286	0.272714418721
94.0	KANSL1L	0.0714285714286	0.0
94.0	NDUFAF2	0.0714285714286	0.0
94.0	OPTN	0.0714285714286	0.0
94.0	SLF2	0.0714285714286	0.0
94.0	SLMAP	0.0714285714286	0.0
94.0	SUGP2	0.0714285714286	0.0
94.0	VWF	0.0714285714286	0.0
94.0	ZMAT2	0.0714285714286	0.0
94.0	ZNF181	0.0714285714286	0.0
94.0	ZNF302	0.0714285714286	0.0
94.0	ZNF426	0.0714285714286	0.0
94.0	ZNF711	0.0714285714286	0.0
98.0	BCAP31	0.0714285714286	0.0
98.0	BSCL2	0.0714285714286	0.0
98.0	CANX	0.0714285714286	0.0
98.0	CHRNA5	0.0714285714286	0.0
98.0	HMGCR	0.0714285714286	0.0
98.0	KSR1	0.0714285714286	0.0
98.0	PRAF2	0.0714285714286	0.0
98.0	RNASE1	0.0714285714286	0.0
98.0	SOAT1	0.0714285714286	0.0
98.0	TRPV4	0.0714285714286	0.0
98.0	UBIAD1	0.0714285714286	0.272714418721
98.0	UBXN4	0.0714285714286	0.0
98.0	YIPF3	0.0714285714286	0.0
98.0	ZNRF4	0.0714285714286	0.0
101.0	POSTN	0.0714285714286	0.0
101.0	REPS2	0.0714285714286	0.272714418721
101.0	SPATA22	0.0714285714286	0.0
101.0	TECPR1	0.0714285714286	0.0
101.0	TRAPPC1	0.0714285714286	0.0
101.0	TRAPPC10	0.0714285714286	0.0
101.0	TRAPPC11	0.0714285714286	0.0
101.0	TRAPPC12	0.0714285714286	0.0
101.0	TRAPPC2L	0.0714285714286	0.0
101.0	TRAPPC3L	0.0714285714286	0.0
101.0	TRAPPC4	0.0714285714286	0.0
101.0	TRAPPC5	0.0714285714286	0.0
101.0	TRAPPC6B	0.0714285714286	0.0
101.0	TRAPPC8	0.0714285714286	0.0
2.0	AATF	0.07020845944	0.0
2.0	ACVR1B	0.07020845944	0.0
2.0	ACVR1C	0.07020845944	0.0
2.0	ACVR2B	0.07020845944	0.0
2.0	ALPK1	0.07020845944	0.0
2.0	AMHR2	0.07020845944	0.0
2.0	ANXA11	0.07020845944	0.0
2.0	ARAF	0.07020845944	0.0
2.0	AREL1	0.07020845944	0.0
2.0	ARMC5	0.07020845944	0.0
2.0	ASB17	0.07020845944	0.0
2.0	ASB2	0.07020845944	0.0
2.0	ASB3	0.07020845944	0.0
2.0	AURKC	0.07020845944	0.0
2.0	AXL	0.07020845944	0.0
2.0	BAG2	0.07020845944	0.0
2.0	BAMBI	0.07020845944	0.0
2.0	BBX	0.07020845944	0.0
2.0	BMX	0.07020845944	0.272714418721
2.0	BRAF	0.07020845944	0.272714418721
2.0	BTG1	0.07020845944	0.0
2.0	BTRC	0.07020845944	0.272714418721
2.0	C18orf8	0.07020845944	0.0
2.0	C20orf194	0.07020845944	0.0
2.0	CAMK2D	0.07020845944	0.0
2.0	CAMK2G	0.07020845944	0.0
2.0	CAMK4	0.07020845944	0.0
2.0	CAMKK1	0.07020845944	0.0
2.0	CAMKMT	0.07020845944	0.0
2.0	CAMKV	0.07020845944	0.0
2.0	CDC7	0.07020845944	0.0
2.0	CDK11A	0.07020845944	0.0
2.0	CDK15	0.07020845944	0.0
2.0	CDK18	0.07020845944	0.0
2.0	CEP164	0.07020845944	0.0
2.0	CHEK1	0.07020845944	0.272714418721
2.0	CLK3	0.07020845944	0.0
2.0	CORO1C	0.07020845944	0.0
2.0	CXXC1	0.07020845944	0.0
2.0	DCLK2	0.07020845944	0.0
2.0	DET1	0.07020845944	0.0
2.0	DLG4	0.07020845944	0.0
2.0	DLX6	0.07020845944	0.0
2.0	DMRTA1	0.07020845944	0.0
2.0	DYRK2	0.07020845944	0.0
2.0	DYRK4	0.07020845944	0.0
2.0	ECD	0.07020845944	0.0
2.0	EIF2AK1	0.07020845944	0.0
2.0	EIF4G1	0.07020845944	0.0
2.0	EPHA1	0.07020845944	0.0
2.0	EPHA4	0.07020845944	0.0
2.0	ERBB3	0.07020845944	0.133621751212
2.0	FASTK	0.07020845944	0.0
2.0	FBXL13	0.07020845944	0.0
2.0	FBXL14	0.07020845944	0.0
2.0	FBXL18	0.07020845944	0.0
2.0	FBXL2	0.07020845944	0.0
2.0	FBXL8	0.07020845944	0.0
2.0	FBXO10	0.07020845944	0.0
2.0	FBXO18	0.07020845944	0.0
2.0	FBXO25	0.07020845944	0.0
2.0	FBXO27	0.07020845944	0.0
2.0	FBXO3	0.07020845944	0.0
2.0	FBXO34	0.07020845944	0.0
2.0	FBXO38	0.07020845944	0.0
2.0	FBXO4	0.07020845944	0.0
2.0	FBXO40	0.07020845944	0.0
2.0	FBXO9	0.07020845944	0.0
2.0	FBXW11	0.07020845944	0.0
2.0	FBXW7	0.07020845944	0.0
2.0	FER	0.07020845944	0.0
2.0	FES	0.07020845944	0.0
2.0	FLT4	0.07020845944	0.272714418721
2.0	FNTB	0.07020845944	0.0
2.0	FOXD4L6	0.07020845944	0.0
2.0	FOXP2	0.07020845944	0.0
2.0	G2E3	0.07020845944	0.0
2.0	GAB2	0.07020845944	0.0
2.0	GAN	0.07020845944	0.0
2.0	GPKOW	0.07020845944	0.0
2.0	GRK4	0.07020845944	0.0
2.0	GRK7	0.07020845944	0.0
2.0	GSG2	0.07020845944	0.0
2.0	GSK3A	0.07020845944	0.0
2.0	GTF2IRD2	0.07020845944	0.0
2.0	HERC4	0.07020845944	0.0
2.0	HERC6	0.07020845944	0.0
2.0	HIPK4	0.07020845944	0.0
2.0	HLA-DRB3	0.07020845944	0.0
2.0	HLA-DRB5	0.07020845944	0.0
2.0	HOMER3	0.07020845944	0.0
2.0	HSP90AB1	0.07020845944	0.12
2.0	HSPA8	0.07020845944	0.0
2.0	IARS2	0.07020845944	0.0
2.0	IBTK	0.07020845944	0.0
2.0	ICK	0.07020845944	0.0
2.0	INSRR	0.07020845944	0.0
2.0	IRAK3	0.07020845944	0.0
2.0	IRS4	0.07020845944	0.0
2.0	ISX	0.07020845944	0.0
2.0	KAT5	0.07020845944	0.0
2.0	KBTBD4	0.07020845944	0.0
2.0	KCNA6	0.07020845944	0.0
2.0	KCNG1	0.07020845944	0.0
2.0	KCNS3	0.07020845944	0.0
2.0	KCTD8	0.07020845944	0.0
2.0	KLHL1	0.07020845944	0.0
2.0	KLHL10	0.07020845944	0.0
2.0	KLHL13	0.07020845944	0.0
2.0	KLHL14	0.07020845944	0.0
2.0	KLHL25	0.07020845944	0.0
2.0	KLHL29	0.07020845944	0.0
2.0	KLHL32	0.07020845944	0.0
2.0	KLHL34	0.07020845944	0.0
2.0	KLHL36	0.07020845944	0.0
2.0	KLHL38	0.07020845944	0.0
2.0	KLHL6	0.07020845944	0.0
2.0	KRT27	0.07020845944	0.0
2.0	KRT7	0.07020845944	0.0
2.0	KSR2	0.07020845944	0.0
2.0	LIMK2	0.07020845944	0.0
2.0	MAP2K4	0.07020845944	0.0
2.0	MAP3K12	0.07020845944	0.0
2.0	MAP3K15	0.07020845944	0.0
2.0	MAP3K9	0.07020845944	0.0
2.0	MAP4K2	0.07020845944	0.0
2.0	MAP4K4	0.07020845944	0.0
2.0	MAPK4	0.07020845944	0.0
2.0	MDM4	0.07020845944	0.123724241339
2.0	MINK1	0.07020845944	0.0
2.0	MOS	0.07020845944	0.0
2.0	MS4A1	0.07020845944	0.0
2.0	MYLK4	0.07020845944	0.0
2.0	MYO3B	0.07020845944	0.0
2.0	NEK11	0.07020845944	0.0
2.0	NFRKB	0.07020845944	0.0
2.0	NPR2	0.07020845944	0.0
2.0	NR1I2	0.07020845944	0.0
2.0	NR1I3	0.07020845944	0.0
2.0	NR3C2	0.07020845944	0.0
2.0	NTRK2	0.07020845944	0.0
2.0	NTRK3	0.07020845944	0.0
2.0	NUAK2	0.07020845944	0.0
2.0	PAK6	0.07020845944	0.122995792115
2.0	PARK2	0.07020845944	0.0
2.0	PDK1	0.07020845944	0.0
2.0	PIM1	0.07020845944	0.123267233987
2.0	PIM2	0.07020845944	0.272714418721
2.0	PIM3	0.07020845944	0.0
2.0	POGK	0.07020845944	0.0
2.0	PPARD	0.07020845944	0.0
2.0	PRDM1	0.07020845944	0.0
2.0	PREB	0.07020845944	0.0
2.0	PRKCA	0.07020845944	0.272714418721
2.0	PRKCH	0.07020845944	0.0
2.0	PRKX	0.07020845944	0.0
2.0	PRKY	0.07020845944	0.0
2.0	PSKH2	0.07020845944	0.0
2.0	PTK6	0.07020845944	0.0
2.0	RAG1	0.07020845944	0.0
2.0	RAP2A	0.07020845944	0.272714418721
2.0	RAPSN	0.07020845944	0.0
2.0	RCBTB2	0.07020845944	0.272714418721
2.0	REST	0.07020845944	0.0
2.0	RGS11	0.07020845944	0.0
2.0	RGS6	0.07020845944	0.0
2.0	RGS7	0.07020845944	0.0
2.0	RGS9	0.07020845944	0.0
2.0	RHOC	0.07020845944	0.0
2.0	RNF149	0.07020845944	0.0
2.0	RPS6KA2	0.07020845944	0.0
2.0	RPS6KA5	0.07020845944	0.0
2.0	RPS6KB1	0.07020845944	0.0
2.0	RPS6KC1	0.07020845944	0.0
2.0	RPS6KL1	0.07020845944	0.0
2.0	SEC24D	0.07020845944	0.0
2.0	SGK2	0.07020845944	0.0
2.0	SGK3	0.07020845944	0.0
2.0	SH3RF1	0.07020845944	0.0
2.0	SH3RF2	0.07020845944	0.0
2.0	SHANK1	0.07020845944	0.0
2.0	SIM2	0.07020845944	0.0
2.0	SKP1	0.07020845944	0.0
2.0	SPRR2A	0.07020845944	0.0
2.0	SPSB1	0.07020845944	0.0
2.0	SPSB3	0.07020845944	0.0
2.0	SREBF1	0.07020845944	0.272714418721
2.0	SRPK3	0.07020845944	0.0
2.0	STAT2	0.07020845944	0.0
2.0	STIP1	0.07020845944	0.0
2.0	STK32B	0.07020845944	0.0
2.0	STK33	0.07020845944	0.0
2.0	STYK1	0.07020845944	0.0
2.0	SYNJ1	0.07020845944	0.0
2.0	TADA2A	0.07020845944	0.0
2.0	TBX22	0.07020845944	0.0
2.0	TCF25	0.07020845944	0.0
2.0	TESK2	0.07020845944	0.0
2.0	TFDP3	0.07020845944	0.0
2.0	THAP4	0.07020845944	0.0
2.0	TIE1	0.07020845944	0.0
2.0	TNK1	0.07020845944	0.0
2.0	TNK2	0.07020845944	0.272714418721
2.0	TRIM17	0.07020845944	0.0
2.0	TRIM36	0.07020845944	0.272714418721
2.0	TRIM49	0.07020845944	0.0
2.0	TRIM7	0.07020845944	0.0
2.0	TRIM73	0.07020845944	0.0
2.0	TRIM74	0.07020845944	0.0
2.0	TRIM8	0.07020845944	0.12
2.0	TSSK3	0.07020845944	0.0
2.0	TYK2	0.07020845944	0.272714418721
2.0	UTP20	0.07020845944	0.0
2.0	VPS33B	0.07020845944	0.0
2.0	VPS41	0.07020845944	0.0
2.0	VRK2	0.07020845944	0.0
2.0	WSB2	0.07020845944	0.0
2.0	XRCC4	0.07020845944	0.0
2.0	ZBED4	0.07020845944	0.0
